lat,lon,2017/08/16,
39.416668,262.125,88.38922, 
39.416668,262.16666,89.12644, 
39.416668,262.20834,89.98979, 
39.416668,262.25,91.187614, 
39.416668,262.29166,92.1965, 
39.416668,262.33334,93.37704, 
39.416668,262.375,94.20452, 
39.416668,262.41666,95.033875, 
39.416668,262.45834,95.8846, 
39.416668,262.5,96.42636, 
39.416668,262.54166,96.33523, 
39.416668,262.58334,96.70219, 
39.416668,262.625,96.9087, 
39.416668,262.66666,97.40862, 
39.416668,262.70834,98.18023, 
39.416668,262.75,98.882614, 
39.416668,262.79166,99.5466, 
39.416668,262.83334,100.15737, 
39.416668,262.875,101.00114, 
39.416668,262.91666,100.95645, 
39.416668,262.95834,100.94562, 
39.416668,263.0,100.81533, 
39.416668,263.04166,100.855316, 
39.416668,263.08334,100.97871, 
39.416668,263.125,101.444885, 
39.416668,263.16666,101.68835, 
39.416668,263.20834,101.781624, 
39.416668,263.25,101.66876, 
39.416668,263.29166,101.68022, 
39.416668,263.33334,102.382996, 
39.416668,263.375,103.89546, 
39.416668,263.41666,105.056946, 
39.416668,263.45834,105.99746, 
39.416668,263.5,106.50558, 
39.416668,263.54166,106.845726, 
39.416668,263.58334,106.86186, 
39.416668,263.625,105.91904, 
39.416668,263.66666,104.71896, 
39.416668,263.70834,104.07157, 
39.416668,263.75,104.06898, 
39.416668,263.79166,104.07574, 
39.416668,263.83334,104.292534, 
39.416668,263.875,104.44159, 
39.416668,263.91666,104.475235, 
39.416668,263.95834,104.408066, 
39.416668,264.0,104.067314, 
39.416668,264.04166,103.852104, 
39.416668,264.08334,103.47026, 
39.416668,264.125,103.48723, 
39.416668,264.16666,103.42328, 
39.416668,264.20834,102.95759, 
39.416668,264.25,102.67527, 
39.416668,264.29166,102.52867, 
39.416668,264.33334,102.4621, 
39.416668,264.375,102.63311, 
39.416668,264.41666,103.310265, 
39.416668,264.45834,103.950966, 
39.416668,264.5,104.86738, 
39.416668,264.54166,104.3199, 
39.416668,264.58334,102.648605, 
39.416668,264.625,102.15841, 
39.416668,264.66666,102.22722, 
39.416668,264.70834,102.18719, 
39.416668,264.75,102.216644, 
39.416668,264.79166,102.337585, 
39.416668,264.83334,102.57258, 
39.416668,264.875,102.6004, 
39.416668,264.91666,103.52782, 
39.416668,264.95834,104.24372, 
39.416668,265.0,104.90015, 
39.458336,260.0,83.896736, 
39.458336,260.04166,83.03245, 
39.458336,260.08334,82.437996, 
39.458336,260.125,81.89778, 
39.458336,260.16666,81.507675, 
39.458336,260.20834,80.406944, 
39.458336,260.25,79.6577, 
39.458336,260.29166,79.108025, 
39.458336,260.33334,78.77897, 
39.458336,260.375,78.56445, 
39.458336,260.41666,78.78609, 
39.458336,260.45834,79.40097, 
39.458336,260.5,80.454254, 
39.458336,260.54166,81.628555, 
39.458336,260.58334,81.931175, 
39.458336,260.625,81.219475, 
39.458336,260.66666,79.9066, 
39.458336,260.70834,78.86965, 
39.458336,260.75,78.765884, 
39.458336,260.79166,78.5313, 
39.458336,260.83334,78.46059, 
39.458336,260.875,78.63934, 
39.458336,260.91666,79.110825, 
39.458336,260.95834,79.65965, 
39.458336,261.0,79.98222, 
39.458336,261.04166,80.23852, 
39.458336,261.08334,80.55407, 
39.458336,261.125,80.53908, 
39.458336,261.16666,79.936295, 
39.458336,261.20834,80.00377, 
39.458336,261.25,81.11306, 
39.458336,261.29166,81.57138, 
39.458336,261.33334,81.768936, 
39.458336,261.375,82.24374, 
39.458336,261.41666,82.55533, 
39.458336,261.45834,83.07667, 
39.458336,261.5,83.46847, 
39.458336,261.54166,83.931305, 
39.458336,261.58334,84.015976, 
39.458336,261.625,83.47211, 
39.458336,261.66666,82.704, 
39.458336,261.70834,82.67918, 
39.458336,261.75,83.17257, 
39.458336,261.79166,84.29945, 
39.458336,261.83334,85.18103, 
39.458336,261.875,85.44035, 
39.458336,261.91666,85.548164, 
39.458336,261.95834,85.47497, 
39.458336,262.0,85.51317, 
39.458336,262.04166,85.78892, 
39.458336,262.08334,86.53291, 
39.458336,262.125,87.36565, 
39.458336,262.16666,88.44048, 
39.458336,262.20834,89.36038, 
39.458336,262.25,90.32421, 
39.458336,262.29166,90.89956, 
39.458336,262.33334,91.78247, 
39.458336,262.375,92.45185, 
39.458336,262.41666,92.87086, 
39.458336,262.45834,93.565254, 
39.458336,262.5,93.99196, 
39.458336,262.54166,94.47975, 
39.458336,262.58334,94.75115, 
39.458336,262.625,95.27817, 
39.458336,262.66666,95.7513, 
39.458336,262.70834,96.302574, 
39.458336,262.75,96.90023, 
39.458336,262.79166,97.261795, 
39.458336,262.83334,97.99595, 
39.458336,262.875,98.78509, 
39.458336,262.91666,99.046646, 
39.458336,262.95834,99.451805, 
39.458336,263.0,99.19885, 
39.458336,263.04166,99.11706, 
39.458336,263.08334,99.23432, 
39.458336,263.125,99.36148, 
39.458336,263.16666,99.53688, 
39.458336,263.20834,99.73623, 
39.458336,263.25,99.447784, 
39.458336,263.29166,99.30335, 
39.458336,263.33334,100.74722, 
39.458336,263.375,102.7944, 
39.458336,263.41666,104.14373, 
39.458336,263.45834,104.896126, 
39.458336,263.5,105.08098, 
39.458336,263.54166,104.66819, 
39.458336,263.58334,104.086685, 
39.458336,263.625,103.026855, 
39.458336,263.66666,102.724045, 
39.458336,263.70834,102.47487, 
39.458336,263.75,102.8235, 
39.458336,263.79166,103.4445, 
39.458336,263.83334,103.83818, 
39.458336,263.875,103.84895, 
39.458336,263.91666,103.62979, 
39.458336,263.95834,103.598694, 
39.458336,264.0,103.45881, 
39.458336,264.04166,102.773705, 
39.458336,264.08334,102.39401, 
39.458336,264.125,102.51536, 
39.458336,264.16666,102.131874, 
39.458336,264.20834,101.54383, 
39.458336,264.25,101.410805, 
39.458336,264.29166,101.507225, 
39.458336,264.33334,101.45762, 
39.458336,264.375,101.196396, 
39.458336,264.41666,101.04518, 
39.458336,264.45834,100.8117, 
39.458336,264.5,100.78585, 
39.458336,264.54166,99.87245, 
39.458336,264.58334,98.907074, 
39.458336,264.625,98.18206, 
39.458336,264.66666,98.37025, 
39.458336,264.70834,99.238625, 
39.458336,264.75,99.98919, 
39.458336,264.79166,100.46265, 
39.458336,264.83334,100.94502, 
39.458336,264.875,101.309814, 
39.458336,264.91666,101.75549, 
39.458336,264.95834,102.10963, 
39.458336,265.0,102.5958, 
39.5,260.0,83.12681, 
39.5,260.04166,82.19286, 
39.5,260.08334,81.6925, 
39.5,260.125,80.98829, 
39.5,260.16666,80.48938, 
39.5,260.20834,79.605804, 
39.5,260.25,79.44068, 
39.5,260.29166,78.82881, 
39.5,260.33334,78.48576, 
39.5,260.375,78.27968, 
39.5,260.41666,78.51496, 
39.5,260.45834,78.68047, 
39.5,260.5,79.22993, 
39.5,260.54166,79.89331, 
39.5,260.58334,80.10359, 
39.5,260.625,79.62673, 
39.5,260.66666,78.84365, 
39.5,260.70834,78.40952, 
39.5,260.75,78.256485, 
39.5,260.79166,78.12023, 
39.5,260.83334,78.175224, 
39.5,260.875,78.25167, 
39.5,260.91666,78.558174, 
39.5,260.95834,79.035774, 
39.5,261.0,79.2398, 
39.5,261.04166,79.54724, 
39.5,261.08334,79.87301, 
39.5,261.125,79.74703, 
39.5,261.16666,79.56209, 
39.5,261.20834,79.73584, 
39.5,261.25,80.0154, 
39.5,261.29166,80.32874, 
39.5,261.33334,80.76969, 
39.5,261.375,81.36331, 
39.5,261.41666,81.977875, 
39.5,261.45834,82.473335, 
39.5,261.5,82.97724, 
39.5,261.54166,83.89961, 
39.5,261.58334,84.09767, 
39.5,261.625,82.89926, 
39.5,261.66666,81.193054, 
39.5,261.70834,81.179855, 
39.5,261.75,81.970245, 
39.5,261.79166,82.7441, 
39.5,261.83334,84.039665, 
39.5,261.875,84.19001, 
39.5,261.91666,84.18217, 
39.5,261.95834,84.237366, 
39.5,262.0,84.38385, 
39.5,262.04166,84.62132, 
39.5,262.08334,85.56139, 
39.5,262.125,86.37393, 
39.5,262.16666,87.121506, 
39.5,262.20834,88.05599, 
39.5,262.25,88.80791, 
39.5,262.29166,89.24152, 
39.5,262.33334,90.172104, 
39.5,262.375,90.63181, 
39.5,262.41666,90.65061, 
39.5,262.45834,91.297195, 
39.5,262.5,91.79047, 
39.5,262.54166,92.34942, 
39.5,262.58334,93.08234, 
39.5,262.625,93.66905, 
39.5,262.66666,94.15797, 
39.5,262.70834,94.438736, 
39.5,262.75,94.79242, 
39.5,262.79166,95.36274, 
39.5,262.83334,95.86903, 
39.5,262.875,96.66508, 
39.5,262.91666,97.25059, 
39.5,262.95834,97.577576, 
39.5,263.0,97.18714, 
39.5,263.04166,97.050316, 
39.5,263.08334,96.94511, 
39.5,263.125,96.81098, 
39.5,263.16666,97.074875, 
39.5,263.20834,97.558716, 
39.5,263.25,97.89228, 
39.5,263.29166,98.408325, 
39.5,263.33334,99.57885, 
39.5,263.375,101.54488, 
39.5,263.41666,103.566185, 
39.5,263.45834,104.108055, 
39.5,263.5,103.59256, 
39.5,263.54166,102.703354, 
39.5,263.58334,101.99678, 
39.5,263.625,101.73325, 
39.5,263.66666,101.03906, 
39.5,263.70834,101.570045, 
39.5,263.75,101.54047, 
39.5,263.79166,102.03175, 
39.5,263.83334,103.03458, 
39.5,263.875,102.79759, 
39.5,263.91666,102.11834, 
39.5,263.95834,102.04313, 
39.5,264.0,102.282, 
39.5,264.04166,101.72777, 
39.5,264.08334,101.278366, 
39.5,264.125,100.85943, 
39.5,264.16666,100.69165, 
39.5,264.20834,100.28957, 
39.5,264.25,100.355934, 
39.5,264.29166,100.59148, 
39.5,264.33334,100.18327, 
39.5,264.375,99.75909, 
39.5,264.41666,99.14363, 
39.5,264.45834,98.3409, 
39.5,264.5,97.48485, 
39.5,264.54166,96.05794, 
39.5,264.58334,94.989555, 
39.5,264.625,94.57801, 
39.5,264.66666,95.12623, 
39.5,264.70834,97.04575, 
39.5,264.75,98.40409, 
39.5,264.79166,99.34447, 
39.5,264.83334,99.90017, 
39.5,264.875,100.144104, 
39.5,264.91666,100.18679, 
39.5,264.95834,100.72432, 
39.5,265.0,101.38282, 
39.541668,260.0,81.5814, 
39.541668,260.04166,81.01164, 
39.541668,260.08334,80.381424, 
39.541668,260.125,79.993515, 
39.541668,260.16666,79.35943, 
39.541668,260.20834,79.01257, 
39.541668,260.25,78.86322, 
39.541668,260.29166,78.34291, 
39.541668,260.33334,77.5787, 
39.541668,260.375,77.6157, 
39.541668,260.41666,77.729805, 
39.541668,260.45834,77.82619, 
39.541668,260.5,78.01083, 
39.541668,260.54166,78.48668, 
39.541668,260.58334,78.51307, 
39.541668,260.625,78.10423, 
39.541668,260.66666,77.536156, 
39.541668,260.70834,77.3308, 
39.541668,260.75,77.29912, 
39.541668,260.79166,77.32087, 
39.541668,260.83334,77.38397, 
39.541668,260.875,77.42762, 
39.541668,260.91666,77.5157, 
39.541668,260.95834,77.90224, 
39.541668,261.0,78.25431, 
39.541668,261.04166,78.70991, 
39.541668,261.08334,78.9912, 
39.541668,261.125,79.04516, 
39.541668,261.16666,78.92693, 
39.541668,261.20834,78.52411, 
39.541668,261.25,78.37345, 
39.541668,261.29166,78.623566, 
39.541668,261.33334,79.58023, 
39.541668,261.375,80.32226, 
39.541668,261.41666,81.17808, 
39.541668,261.45834,81.697205, 
39.541668,261.5,82.3782, 
39.541668,261.54166,83.16643, 
39.541668,261.58334,83.63239, 
39.541668,261.625,82.6454, 
39.541668,261.66666,81.375435, 
39.541668,261.70834,81.13994, 
39.541668,261.75,81.66617, 
39.541668,261.79166,82.28934, 
39.541668,261.83334,82.74333, 
39.541668,261.875,82.98529, 
39.541668,261.91666,83.00867, 
39.541668,261.95834,83.050644, 
39.541668,262.0,83.34488, 
39.541668,262.04166,83.66602, 
39.541668,262.08334,84.37725, 
39.541668,262.125,84.95448, 
39.541668,262.16666,85.68588, 
39.541668,262.20834,86.4321, 
39.541668,262.25,86.7845, 
39.541668,262.29166,87.069984, 
39.541668,262.33334,88.674576, 
39.541668,262.375,88.84918, 
39.541668,262.41666,88.632515, 
39.541668,262.45834,89.227684, 
39.541668,262.5,89.78772, 
39.541668,262.54166,90.41027, 
39.541668,262.58334,91.11813, 
39.541668,262.625,91.8777, 
39.541668,262.66666,92.20659, 
39.541668,262.70834,92.45316, 
39.541668,262.75,92.87914, 
39.541668,262.79166,93.37861, 
39.541668,262.83334,94.04964, 
39.541668,262.875,94.73507, 
39.541668,262.91666,95.25931, 
39.541668,262.95834,95.448975, 
39.541668,263.0,95.4866, 
39.541668,263.04166,95.00651, 
39.541668,263.08334,94.37642, 
39.541668,263.125,94.05791, 
39.541668,263.16666,94.39791, 
39.541668,263.20834,95.15687, 
39.541668,263.25,96.22325, 
39.541668,263.29166,97.141, 
39.541668,263.33334,98.04442, 
39.541668,263.375,99.57536, 
39.541668,263.41666,101.12946, 
39.541668,263.45834,101.762856, 
39.541668,263.5,101.702614, 
39.541668,263.54166,100.81091, 
39.541668,263.58334,100.43453, 
39.541668,263.625,99.17009, 
39.541668,263.66666,99.07865, 
39.541668,263.70834,99.06024, 
39.541668,263.75,99.31877, 
39.541668,263.79166,100.50142, 
39.541668,263.83334,101.23873, 
39.541668,263.875,100.95632, 
39.541668,263.91666,100.57046, 
39.541668,263.95834,100.518166, 
39.541668,264.0,100.614914, 
39.541668,264.04166,100.48895, 
39.541668,264.08334,100.2607, 
39.541668,264.125,99.71539, 
39.541668,264.16666,99.352745, 
39.541668,264.20834,98.96286, 
39.541668,264.25,98.87914, 
39.541668,264.29166,98.97354, 
39.541668,264.33334,98.48616, 
39.541668,264.375,97.76839, 
39.541668,264.41666,97.475716, 
39.541668,264.45834,96.51063, 
39.541668,264.5,95.40613, 
39.541668,264.54166,94.14412, 
39.541668,264.58334,92.68555, 
39.541668,264.625,92.72729, 
39.541668,264.66666,94.09346, 
39.541668,264.70834,96.14698, 
39.541668,264.75,97.68945, 
39.541668,264.79166,98.740166, 
39.541668,264.83334,99.021545, 
39.541668,264.875,99.3138, 
39.541668,264.91666,99.011604, 
39.541668,264.95834,99.69519, 
39.541668,265.0,100.35091, 
39.583336,260.0,79.27355, 
39.583336,260.04166,79.40822, 
39.583336,260.08334,79.18313, 
39.583336,260.125,78.87929, 
39.583336,260.16666,78.27083, 
39.583336,260.20834,77.83146, 
39.583336,260.25,76.9163, 
39.583336,260.29166,76.6227, 
39.583336,260.33334,76.55952, 
39.583336,260.375,76.779076, 
39.583336,260.41666,76.723206, 
39.583336,260.45834,76.53467, 
39.583336,260.5,76.93004, 
39.583336,260.54166,77.292625, 
39.583336,260.58334,77.37415, 
39.583336,260.625,76.960144, 
39.583336,260.66666,76.537384, 
39.583336,260.70834,76.856636, 
39.583336,260.75,76.436676, 
39.583336,260.79166,76.07542, 
39.583336,260.83334,76.20109, 
39.583336,260.875,76.18974, 
39.583336,260.91666,76.156845, 
39.583336,260.95834,76.409225, 
39.583336,261.0,77.08054, 
39.583336,261.04166,77.71198, 
39.583336,261.08334,77.86732, 
39.583336,261.125,77.92141, 
39.583336,261.16666,77.47344, 
39.583336,261.20834,76.23833, 
39.583336,261.25,76.32916, 
39.583336,261.29166,77.29172, 
39.583336,261.33334,78.6118, 
39.583336,261.375,79.69212, 
39.583336,261.41666,80.30889, 
39.583336,261.45834,81.04163, 
39.583336,261.5,81.45717, 
39.583336,261.54166,81.97509, 
39.583336,261.58334,82.21623, 
39.583336,261.625,81.86572, 
39.583336,261.66666,81.20053, 
39.583336,261.70834,81.25024, 
39.583336,261.75,81.39125, 
39.583336,261.79166,81.71895, 
39.583336,261.83334,82.03608, 
39.583336,261.875,81.8218, 
39.583336,261.91666,81.82553, 
39.583336,261.95834,81.95317, 
39.583336,262.0,82.16292, 
39.583336,262.04166,82.381744, 
39.583336,262.08334,82.82946, 
39.583336,262.125,83.511604, 
39.583336,262.16666,84.22643, 
39.583336,262.20834,84.80086, 
39.583336,262.25,84.57161, 
39.583336,262.29166,83.85248, 
39.583336,262.33334,82.718475, 
39.583336,262.375,84.98321, 
39.583336,262.41666,86.0486, 
39.583336,262.45834,87.13961, 
39.583336,262.5,87.793106, 
39.583336,262.54166,88.77479, 
39.583336,262.58334,89.53761, 
39.583336,262.625,90.05076, 
39.583336,262.66666,90.43979, 
39.583336,262.70834,90.770035, 
39.583336,262.75,90.81246, 
39.583336,262.79166,91.05858, 
39.583336,262.83334,91.48053, 
39.583336,262.875,92.36329, 
39.583336,262.91666,93.11135, 
39.583336,262.95834,93.63336, 
39.583336,263.0,93.5591, 
39.583336,263.04166,92.97963, 
39.583336,263.08334,92.21334, 
39.583336,263.125,91.81278, 
39.583336,263.16666,91.98283, 
39.583336,263.20834,93.28145, 
39.583336,263.25,94.71073, 
39.583336,263.29166,95.49127, 
39.583336,263.33334,96.13371, 
39.583336,263.375,97.122375, 
39.583336,263.41666,97.88788, 
39.583336,263.45834,98.668365, 
39.583336,263.5,98.971596, 
39.583336,263.54166,98.61486, 
39.583336,263.58334,97.7639, 
39.583336,263.625,96.8997, 
39.583336,263.66666,96.516205, 
39.583336,263.70834,96.27657, 
39.583336,263.75,97.24391, 
39.583336,263.79166,98.08207, 
39.583336,263.83334,98.958466, 
39.583336,263.875,99.14722, 
39.583336,263.91666,99.197426, 
39.583336,263.95834,99.178825, 
39.583336,264.0,99.484505, 
39.583336,264.04166,99.918526, 
39.583336,264.08334,99.15712, 
39.583336,264.125,98.28715, 
39.583336,264.16666,97.61407, 
39.583336,264.20834,97.33234, 
39.583336,264.25,97.20396, 
39.583336,264.29166,97.02864, 
39.583336,264.33334,96.67638, 
39.583336,264.375,96.29886, 
39.583336,264.41666,95.95739, 
39.583336,264.45834,95.45296, 
39.583336,264.5,94.86971, 
39.583336,264.54166,94.28927, 
39.583336,264.58334,93.30975, 
39.583336,264.625,93.49141, 
39.583336,264.66666,94.623604, 
39.583336,264.70834,95.93929, 
39.583336,264.75,97.008255, 
39.583336,264.79166,97.89105, 
39.583336,264.83334,98.09187, 
39.583336,264.875,98.4205, 
39.583336,264.91666,97.89913, 
39.583336,264.95834,98.67295, 
39.583336,265.0,99.04918, 
39.625,260.0,78.19417, 
39.625,260.04166,78.18902, 
39.625,260.08334,77.9502, 
39.625,260.125,77.284706, 
39.625,260.16666,76.17838, 
39.625,260.20834,75.376686, 
39.625,260.25,73.88224, 
39.625,260.29166,74.434555, 
39.625,260.33334,75.49383, 
39.625,260.375,75.498955, 
39.625,260.41666,75.456795, 
39.625,260.45834,75.568855, 
39.625,260.5,75.813896, 
39.625,260.54166,76.21222, 
39.625,260.58334,76.39458, 
39.625,260.625,76.15158, 
39.625,260.66666,76.16884, 
39.625,260.70834,76.09244, 
39.625,260.75,75.72507, 
39.625,260.79166,75.36592, 
39.625,260.83334,75.06428, 
39.625,260.875,74.57025, 
39.625,260.91666,74.70748, 
39.625,260.95834,75.06039, 
39.625,261.0,76.071594, 
39.625,261.04166,76.453545, 
39.625,261.08334,76.98588, 
39.625,261.125,77.16596, 
39.625,261.16666,76.1848, 
39.625,261.20834,75.74569, 
39.625,261.25,75.77444, 
39.625,261.29166,76.619484, 
39.625,261.33334,77.95926, 
39.625,261.375,78.83965, 
39.625,261.41666,79.70022, 
39.625,261.45834,80.29876, 
39.625,261.5,80.62088, 
39.625,261.54166,80.83204, 
39.625,261.58334,81.27175, 
39.625,261.625,80.85645, 
39.625,261.66666,80.65012, 
39.625,261.70834,80.69556, 
39.625,261.75,80.97496, 
39.625,261.79166,81.26389, 
39.625,261.83334,81.235504, 
39.625,261.875,80.93603, 
39.625,261.91666,80.837036, 
39.625,261.95834,80.83397, 
39.625,262.0,81.0642, 
39.625,262.04166,81.245964, 
39.625,262.08334,81.4482, 
39.625,262.125,81.769485, 
39.625,262.16666,82.27598, 
39.625,262.20834,83.09305, 
39.625,262.25,83.06749, 
39.625,262.29166,82.786674, 
39.625,262.33334,82.62738, 
39.625,262.375,83.4117, 
39.625,262.41666,84.38321, 
39.625,262.45834,85.435005, 
39.625,262.5,86.25035, 
39.625,262.54166,86.79878, 
39.625,262.58334,87.47455, 
39.625,262.625,87.911964, 
39.625,262.66666,88.18707, 
39.625,262.70834,88.47384, 
39.625,262.75,88.69705, 
39.625,262.79166,89.00359, 
39.625,262.83334,89.743355, 
39.625,262.875,90.5476, 
39.625,262.91666,91.15284, 
39.625,262.95834,91.622894, 
39.625,263.0,91.64282, 
39.625,263.04166,91.219185, 
39.625,263.08334,90.8851, 
39.625,263.125,90.826324, 
39.625,263.16666,91.186646, 
39.625,263.20834,91.92767, 
39.625,263.25,92.96185, 
39.625,263.29166,93.57227, 
39.625,263.33334,94.165184, 
39.625,263.375,94.27881, 
39.625,263.41666,94.99512, 
39.625,263.45834,95.740036, 
39.625,263.5,95.9713, 
39.625,263.54166,95.834435, 
39.625,263.58334,95.50498, 
39.625,263.625,95.1736, 
39.625,263.66666,94.17134, 
39.625,263.70834,94.1175, 
39.625,263.75,95.40512, 
39.625,263.79166,96.691284, 
39.625,263.83334,97.35241, 
39.625,263.875,97.94118, 
39.625,263.91666,97.82214, 
39.625,263.95834,97.72124, 
39.625,264.0,97.49629, 
39.625,264.04166,97.70938, 
39.625,264.08334,97.13375, 
39.625,264.125,96.014175, 
39.625,264.16666,95.02351, 
39.625,264.20834,95.3136, 
39.625,264.25,95.17635, 
39.625,264.29166,95.16563, 
39.625,264.33334,95.06899, 
39.625,264.375,94.87136, 
39.625,264.41666,94.50467, 
39.625,264.45834,94.33323, 
39.625,264.5,94.2755, 
39.625,264.54166,94.11082, 
39.625,264.58334,93.97547, 
39.625,264.625,94.00399, 
39.625,264.66666,94.80417, 
39.625,264.70834,95.51757, 
39.625,264.75,96.36329, 
39.625,264.79166,96.99573, 
39.625,264.83334,97.204926, 
39.625,264.875,97.57724, 
39.625,264.91666,97.442406, 
39.625,264.95834,97.66996, 
39.625,265.0,97.65537, 
39.666668,260.0,79.207664, 
39.666668,260.04166,78.909645, 
39.666668,260.08334,78.31119, 
39.666668,260.125,76.36387, 
39.666668,260.16666,75.39687, 
39.666668,260.20834,74.85096, 
39.666668,260.25,74.72669, 
39.666668,260.29166,74.62811, 
39.666668,260.33334,75.224014, 
39.666668,260.375,75.09634, 
39.666668,260.41666,74.64529, 
39.666668,260.45834,74.637314, 
39.666668,260.5,75.178215, 
39.666668,260.54166,75.42902, 
39.666668,260.58334,75.55909, 
39.666668,260.625,75.42849, 
39.666668,260.66666,75.421425, 
39.666668,260.70834,75.47768, 
39.666668,260.75,75.28196, 
39.666668,260.79166,74.64383, 
39.666668,260.83334,73.8417, 
39.666668,260.875,73.52068, 
39.666668,260.91666,73.7162, 
39.666668,260.95834,74.239494, 
39.666668,261.0,75.14338, 
39.666668,261.04166,75.791664, 
39.666668,261.08334,76.476135, 
39.666668,261.125,76.81516, 
39.666668,261.16666,76.4733, 
39.666668,261.20834,76.16066, 
39.666668,261.25,76.31831, 
39.666668,261.29166,76.882256, 
39.666668,261.33334,77.84498, 
39.666668,261.375,78.51241, 
39.666668,261.41666,79.03128, 
39.666668,261.45834,79.768845, 
39.666668,261.5,80.25318, 
39.666668,261.54166,80.721985, 
39.666668,261.58334,80.6525, 
39.666668,261.625,80.19262, 
39.666668,261.66666,80.3609, 
39.666668,261.70834,80.622826, 
39.666668,261.75,80.90988, 
39.666668,261.79166,80.73593, 
39.666668,261.83334,80.18659, 
39.666668,261.875,80.03503, 
39.666668,261.91666,79.71979, 
39.666668,261.95834,79.74655, 
39.666668,262.0,79.85431, 
39.666668,262.04166,79.970795, 
39.666668,262.08334,80.166985, 
39.666668,262.125,80.29203, 
39.666668,262.16666,80.50346, 
39.666668,262.20834,81.08622, 
39.666668,262.25,81.45637, 
39.666668,262.29166,81.66215, 
39.666668,262.33334,81.88025, 
39.666668,262.375,82.2138, 
39.666668,262.41666,82.83927, 
39.666668,262.45834,83.950714, 
39.666668,262.5,84.63016, 
39.666668,262.54166,84.96628, 
39.666668,262.58334,85.27142, 
39.666668,262.625,85.67542, 
39.666668,262.66666,85.849236, 
39.666668,262.70834,86.162865, 
39.666668,262.75,86.6944, 
39.666668,262.79166,87.24269, 
39.666668,262.83334,87.939445, 
39.666668,262.875,88.65161, 
39.666668,262.91666,89.336174, 
39.666668,262.95834,89.84381, 
39.666668,263.0,89.9127, 
39.666668,263.04166,89.79429, 
39.666668,263.08334,89.63875, 
39.666668,263.125,89.88285, 
39.666668,263.16666,90.13552, 
39.666668,263.20834,90.54973, 
39.666668,263.25,91.2941, 
39.666668,263.29166,91.5327, 
39.666668,263.33334,91.83103, 
39.666668,263.375,91.76635, 
39.666668,263.41666,92.89415, 
39.666668,263.45834,93.564896, 
39.666668,263.5,93.8445, 
39.666668,263.54166,93.633446, 
39.666668,263.58334,93.795, 
39.666668,263.625,93.95379, 
39.666668,263.66666,93.554825, 
39.666668,263.70834,93.99048, 
39.666668,263.75,94.59655, 
39.666668,263.79166,95.55011, 
39.666668,263.83334,96.47692, 
39.666668,263.875,96.87075, 
39.666668,263.91666,96.65725, 
39.666668,263.95834,96.26748, 
39.666668,264.0,95.4967, 
39.666668,264.04166,95.25377, 
39.666668,264.08334,94.54327, 
39.666668,264.125,93.03107, 
39.666668,264.16666,92.066154, 
39.666668,264.20834,92.495445, 
39.666668,264.25,92.998955, 
39.666668,264.29166,93.48389, 
39.666668,264.33334,93.66439, 
39.666668,264.375,93.58816, 
39.666668,264.41666,93.34746, 
39.666668,264.45834,93.44103, 
39.666668,264.5,93.485825, 
39.666668,264.54166,93.37812, 
39.666668,264.58334,93.949455, 
39.666668,264.625,94.05963, 
39.666668,264.66666,94.45856, 
39.666668,264.70834,94.88872, 
39.666668,264.75,95.359825, 
39.666668,264.79166,95.92677, 
39.666668,264.83334,96.654915, 
39.666668,264.875,97.032684, 
39.666668,264.91666,97.17156, 
39.666668,264.95834,96.837456, 
39.666668,265.0,96.63172, 
39.708336,260.0,81.06786, 
39.708336,260.04166,80.4048, 
39.708336,260.08334,79.05623, 
39.708336,260.125,77.23839, 
39.708336,260.16666,75.48676, 
39.708336,260.20834,74.878, 
39.708336,260.25,75.17096, 
39.708336,260.29166,75.4755, 
39.708336,260.33334,75.52015, 
39.708336,260.375,75.19361, 
39.708336,260.41666,74.92869, 
39.708336,260.45834,75.22237, 
39.708336,260.5,75.502396, 
39.708336,260.54166,75.69873, 
39.708336,260.58334,75.505226, 
39.708336,260.625,75.651344, 
39.708336,260.66666,75.83291, 
39.708336,260.70834,75.884544, 
39.708336,260.75,75.32016, 
39.708336,260.79166,74.35093, 
39.708336,260.83334,73.7541, 
39.708336,260.875,73.58864, 
39.708336,260.91666,73.748474, 
39.708336,260.95834,74.29327, 
39.708336,261.0,75.03976, 
39.708336,261.04166,75.85329, 
39.708336,261.08334,76.41684, 
39.708336,261.125,76.74511, 
39.708336,261.16666,76.91343, 
39.708336,261.20834,76.76803, 
39.708336,261.25,76.80756, 
39.708336,261.29166,77.15765, 
39.708336,261.33334,77.74726, 
39.708336,261.375,78.36668, 
39.708336,261.41666,78.638695, 
39.708336,261.45834,79.07085, 
39.708336,261.5,79.52156, 
39.708336,261.54166,79.779884, 
39.708336,261.58334,79.80079, 
39.708336,261.625,79.6641, 
39.708336,261.66666,80.02134, 
39.708336,261.70834,80.344574, 
39.708336,261.75,80.89704, 
39.708336,261.79166,80.60754, 
39.708336,261.83334,79.63114, 
39.708336,261.875,79.221146, 
39.708336,261.91666,78.93674, 
39.708336,261.95834,78.75928, 
39.708336,262.0,78.73286, 
39.708336,262.04166,78.759674, 
39.708336,262.08334,78.82771, 
39.708336,262.125,78.92137, 
39.708336,262.16666,78.881775, 
39.708336,262.20834,78.81688, 
39.708336,262.25,79.232086, 
39.708336,262.29166,79.96397, 
39.708336,262.33334,80.64329, 
39.708336,262.375,81.41119, 
